page_url,image_url,current_filename,current_alt,suggested_alt,suggested_filename
https://brushonblock.com/pages/press-archive-brush-on-block,https://cdn.shopify.com/s/files/1/0408/3481/files/Readers_Digest_Brush_On_Block_august_2022_480x480.png?v=1660670964,Readers_Digest_Brush_On_Block_august_2022_480x480.png,"Readers Digest, 2022, Brush On Block, August","Readers Digest, 2022, Brush On Block, August",brush-on-block-readers-digest-2022-august.png
https://brushonblock.com/pages/press-archive-brush-on-block,https://cdn.shopify.com/s/files/1/0408/3481/files/Womens_Health_JULY_2022_from_PR_7a266984-8ec7-4907-95a6-30a28d492d6e_480x480.png?v=1659037915,Womens_Health_JULY_2022_from_PR_7a266984-8ec7-4907-95a6-30a28d492d6e_480x480.png,,,brush-on-block-press-archive.png
https://brushonblock.com/pages/press-archive-brush-on-block,https://cdn.shopify.com/s/files/1/0408/3481/files/GQ_July_2022_480x480.png?v=1658862884,GQ_July_2022_480x480.png,"GQ, July 2022, Brush On Block, Sunscreen for hairy men","GQ, July 2022, Brush On Block, Sunscreen for hairy men",brush-on-block-gq-july-2022-sunscreen-for-hairy-men.png
https://brushonblock.com/pages/press-archive-brush-on-block,https://cdn.shopify.com/s/files/1/0408/3481/files/Best_Products_Mid_July_2022_395ea3eb-d673-4d1a-8a9d-4175ce8f25d1_480x480.png?v=1658252083,Best_Products_Mid_July_2022_395ea3eb-d673-4d1a-8a9d-4175ce8f25d1_480x480.png,"Best Products, July 2022, Brush On Block","Best Products, July 2022, Brush On Block",brush-on-block-best-products-july-2022.png
https://brushonblock.com/pages/press-archive-brush-on-block,https://cdn.shopify.com/s/files/1/0408/3481/files/Elle_July_2022_bd1147c4-5c3c-4d72-b3b7-47699b92de70_480x480.png?v=1658250087,Elle_July_2022_bd1147c4-5c3c-4d72-b3b7-47699b92de70_480x480.png,"Elle, Brush On Block, July 2022, Powder sunscreen","Elle, Brush On Block, July 2022, Powder sunscreen",brush-on-block-elle-july-2022-powder-sunscreen.png
https://brushonblock.com/pages/press-archive-brush-on-block,https://cdn.shopify.com/s/files/1/0408/3481/files/Style_Democracy_July_2022_480x480.png?v=1658249073,Style_Democracy_July_2022_480x480.png,"StyleDemocracy, July 2022, Brush On Block","StyleDemocracy, July 2022, Brush On Block",brush-on-block-styledemocracy-july-2022.png
https://brushonblock.com/pages/press-archive-brush-on-block,https://cdn.shopify.com/s/files/1/0408/3481/files/InStyle_July_2022_480x480.png?v=1658248851,InStyle_July_2022_480x480.png,"InStyle, Brush On Block, Touch of Tan, Tinted Sunscreens","InStyle, Brush On Block, Touch of Tan, Tinted Sunscreens",brush-on-block-instyle-touch-of-tan-tinted-sunscreens.png
https://brushonblock.com/pages/press-archive-brush-on-block,https://cdn.shopify.com/s/files/1/0408/3481/files/Redbook_july_2022_d6b3f04a-19c2-4a1e-bfa2-ebd6931145a2_480x480.png?v=1657133004,Redbook_july_2022_d6b3f04a-19c2-4a1e-bfa2-ebd6931145a2_480x480.png,"SPF lipbalm, brush on block, july 2022","SPF lipbalm, brush on block, july 2022",brush-on-block-spf-lipbalm-july-2022.png
https://brushonblock.com/pages/press-archive-brush-on-block,https://cdn.shopify.com/s/files/1/0408/3481/files/CNN_Underscored_Brush_on_Block_-_20_products_our_readers_love_in_June_480x480.png?v=1657132595,CNN_Underscored_Brush_on_Block_-_20_products_our_readers_love_in_June_480x480.png,"Brush On Block, Summer 2022, Amazon","Brush On Block, Summer 2022, Amazon",brush-on-block-summer-2022-amazon.png
https://brushonblock.com/pages/press-archive-brush-on-block,https://cdn.shopify.com/s/files/1/0408/3481/files/CNN_Underscored_June_2022_fff9a368-77c7-4c45-a449-39a0a3684e59_480x480.png?v=1655841058,CNN_Underscored_June_2022_fff9a368-77c7-4c45-a449-39a0a3684e59_480x480.png,"CNN Underscored, Best sunscreens according to dermatologists, June 2022","CNN Underscored, Best sunscreens according to dermatologists, June 2022",brush-on-block-cnn-underscored-best-sunscreens-according-to-dermatologists-june-2022.png
https://brushonblock.com/pages/press-archive-brush-on-block,https://cdn.shopify.com/s/files/1/0408/3481/files/CNN_underscored_Late_June_2022_480x480.png?v=1656620108,CNN_underscored_Late_June_2022_480x480.png,"CNN underscored, Brush On Block, travel sunscreen","CNN underscored, Brush On Block, travel sunscreen",brush-on-block-cnn-underscored-travel-sunscreen.png
https://brushonblock.com/pages/press-archive-brush-on-block,https://cdn.shopify.com/s/files/1/0408/3481/files/Clean_Eating_june_2022_480x480.png?v=1656356824,Clean_Eating_june_2022_480x480.png,"Clean Eating, June 2022, Brush On Block reef-safe sunscreens","Clean Eating, June 2022, Brush On Block reef-safe sunscreens",brush-on-block-clean-eating-june-2022-reef-safe-sunscreens.png
